index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
123299,australia,,ip-australia,government administration,linkedin.com/company/ip-australia,,ip australia,act,1001-5000,ipaustralia.gov.au
124040,australia,1991.0,bothar-group---boring-&-tunnelling,construction,linkedin.com/company/bothar-group---boring-&-tunnelling,,bothar group - bothar boring & tunnelling,,501-1000,botharboring.com
124106,australia,1948.0,movenpick-ice-cream,food & beverages,linkedin.com/company/movenpick-ice-cream,north sydney,movenpick ice cream,new south wales,1001-5000,moevenpick-icecream.com
126564,australia,1995.0,attra,information technology and services,linkedin.com/company/attra,box hill,attra,victoria,1001-5000,attra.com
129287,australia,,hh-robertson-indonesia-part-of-chandaria-group-,building materials,linkedin.com/company/hh-robertson-indonesia-part-of-chandaria-group-,,hh robertson indonesia (part of chandaria group),,1001-5000,robertson.com.sg
133088,australia,,johns-lyng-group,construction,linkedin.com/company/johns-lyng-group,,johns lyng group,,501-1000,johnslyng.com.au
134234,australia,1992.0,optus,telecommunications,linkedin.com/company/optus,,optus,,10001+,optus.com.au
137193,australia,1935.0,slater-&-gordon,law practice,linkedin.com/company/slater-&-gordon,melbourne,slater and gordon lawyers,victoria,501-1000,slatergordon.com.au
146259,australia,1995.0,awpl,retail,linkedin.com/company/awpl,,awpl,,501-1000,awpl.com.au
148009,australia,,department-of-transport-,government administration,linkedin.com/company/department-of-transport-,melbourne,department of transport,victoria,1001-5000,transport.vic.gov.au
151678,australia,,alliedpinnacle,food & beverages,linkedin.com/company/alliedpinnacle,,allied pinnacle,,1001-5000,alliedpinnacle.com
152268,australia,1889.0,sir-moses-montefiore-jewish-home,hospital & health care,linkedin.com/company/sir-moses-montefiore-jewish-home,,sir moses montefiore jewish home,,1001-5000,montefiorehome.com.au
161692,australia,2013.0,orora-group-limited,packaging and containers,linkedin.com/company/orora-group-limited,hawthorn,orora limited,victoria,5001-10000,ororagroup.com
161849,australia,2012.0,onefortyone,paper & forest products,linkedin.com/company/onefortyone,melbourne,onefortyone,victoria,501-1000,onefortyone.com
163013,australia,1977.0,consolidated-property-services,facilities services,linkedin.com/company/consolidated-property-services,south melbourne,consolidated property services (aust) pty ltd,victoria,1001-5000,consolidated.com.au
168214,australia,1981.0,bridgestone-australia,automotive,linkedin.com/company/bridgestone-australia,adelaide,bridgestone australia ltd.,south australia,1001-5000,bridgestone.com.au
170767,australia,,samsungaustralia,information technology and services,linkedin.com/company/samsungaustralia,,samsung australia,,501-1000,samsung.com.au
174660,australia,1936.0,coventry-group-ltd,mining & metals,linkedin.com/company/coventry-group-ltd,melbourne,coventry group ltd,victoria,501-1000,cgl.com.au
176565,australia,1859.0,queensland-treasury,government administration,linkedin.com/company/queensland-treasury,,queensland treasury,,1001-5000,treasury.qld.gov.au
177319,australia,2011.0,dc-services-llc,consumer services,linkedin.com/company/dc-services-llc,,dc services inc.,,501-1000,dcservicesinc.com
178994,australia,2010.0,goodstart-early-learning,education management,linkedin.com/company/goodstart-early-learning,,goodstart early learning,,10001+,goodstart.org.au
200567,australia,1954.0,cbc-australia,mechanical or industrial engineering,linkedin.com/company/cbc-australia,chullora,cbc australia pty limited,new south wales,501-1000,conbear.com
205477,australia,2004.0,canberra-international-sports-aquatic-centre,"health, wellness and fitness",linkedin.com/company/canberra-international-sports-aquatic-centre,,the club group,act,501-1000,clubgroup.com.au
205597,australia,,the-star,gambling & casinos,linkedin.com/company/the-star,,the star,,1001-5000,star.com.au
206350,australia,,cpa-australia,accounting,linkedin.com/company/cpa-australia,,cpa australia,,1001-5000,cpaaustralia.com.au
209201,australia,2018.0,kestrelcoal,mining & metals,linkedin.com/company/kestrelcoal,,kestrel coal resources,queensland,501-1000,kestrelcoal.com
209587,australia,1907.0,wesley-mission-queensland,non-profit organization management,linkedin.com/company/wesley-mission-queensland,chermside,wesley mission queensland,queensland,1001-5000,wmq.org.au
210002,australia,1967.0,avivolivelife,individual & family services,linkedin.com/company/avivolivelife,,avivo: live life,western australia,1001-5000,phcs.org.au
210608,australia,1959.0,manheim-australia,automotive,linkedin.com/company/manheim-australia,,manheim australia,victoria,501-1000,manheim.com.au
212537,australia,,neumann-group,civil engineering,linkedin.com/company/neumann-group,currumbin,neumann group,queensland,501-1000,neumann.com.au
213242,australia,1991.0,edith-cowan-university,higher education,linkedin.com/company/edith-cowan-university,joondalup,edith cowan university,western australia,1001-5000,ecu.edu.au
213544,australia,1922.0,sai-global,information services,linkedin.com/company/sai-global,,sai global,,1001-5000,saiglobal.com
215152,australia,,max-frank-australia,construction,linkedin.com/company/max-frank-australia,,max frank australia,,501-1000,maxfrank.com.au
215267,australia,1995.0,aegis-services-australia-pty-ltd,outsourcing/offshoring,linkedin.com/company/aegis-services-australia-pty-ltd,melbourne,aegis services australia,victoria,10001+,aegiscareers.com.au
3925,australia,1911.0,rsllifecare,hospital & health care,linkedin.com/company/rsllifecare,st leonards,rsl lifecare limited,new south wales,1001-5000,rsllifecare.org.au
8595,australia,1982.0,agt-automotive-group-training-,automotive,linkedin.com/company/agt-automotive-group-training-,,agt (automotive group training),,501-1000,agtnsw.com.au
10960,australia,,clark-equipment,machinery,linkedin.com/company/clark-equipment,,clark equipment sales pty ltd,,501-1000,clarkequipment.com
15927,australia,1942.0,bankofchina-australia,banking,linkedin.com/company/bankofchina-australia,sydney,bank of china - australia,new south wales,501-1000,bankofchina.com
17366,australia,,communities-tasmania,"health, wellness and fitness",linkedin.com/company/communities-tasmania,hobart,communities tasmania,tasmania,501-1000,communities.tas.gov.au
21827,australia,1994.0,moonee-valley-city-council,government administration,linkedin.com/company/moonee-valley-city-council,moonee ponds,moonee valley city council,victoria,1001-5000,mvcc.vic.gov.au
26486,australia,1971.0,centurion-transport,logistics and supply chain,linkedin.com/company/centurion-transport,,centurion,northern territory,501-1000,centurion.net.au
27620,australia,1993.0,language-experts-pty-ltd,translation and localization,linkedin.com/company/language-experts-pty-ltd,camberwell,language experts pty ltd,victoria,1001-5000,languageexperts.com.au
28007,australia,1963.0,urbis,architecture & planning,linkedin.com/company/urbis,melbourne,urbis,victoria,501-1000,urbis.com.au
28601,australia,1996.0,challenger-services-group,facilities services,linkedin.com/company/challenger-services-group,,challenger services group,,1001-5000,csgroup.com.au
29649,australia,2015.0,national-ses-volunteers-association,non-profit organization management,linkedin.com/company/national-ses-volunteers-association,,national ses volunteers association,,10001+,nsesva.org.au
29945,australia,,department-of-natural-resources-and-mines,mining & metals,linkedin.com/company/department-of-natural-resources-and-mines,brisbane,"department of natural resources, mines and energy (queensland)",queensland,1001-5000,dnrm.qld.gov.au
35238,australia,1941.0,presbyterian-aged-care,hospital & health care,linkedin.com/company/presbyterian-aged-care,,presbyterian aged care,,501-1000,presac.org.au
38047,australia,1963.0,douglas-partners-pty-ltd,civil engineering,linkedin.com/company/douglas-partners-pty-ltd,,douglas partners pty ltd,,501-1000,douglaspartners.com.au
39482,australia,1914.0,coles,retail,linkedin.com/company/coles,,coles,,10001+,coles.com.au
39971,australia,,cityofgreatergeelong,government administration,linkedin.com/company/cityofgreatergeelong,geelong,city of greater geelong,victoria,1001-5000,geelongaustralia.com.au
39975,australia,,somerton-surf-life-saving-club,sports,linkedin.com/company/somerton-surf-life-saving-club,,somerton surf life saving club,,501-1000,somertonslsc.org.au
40785,australia,1990.0,ifminvestors,financial services,linkedin.com/company/ifminvestors,,ifm investors,,501-1000,ifminvestors.com
41939,australia,1997.0,mckenzie-aged-care-group-pty-ltd,hospital & health care,linkedin.com/company/mckenzie-aged-care-group-pty-ltd,brighton,mckenzie aged care group pty ltd,victoria,1001-5000,mckenzieacg.com
44413,australia,2017.0,libraries-tasmania,libraries,linkedin.com/company/libraries-tasmania,hobart,libraries tasmania,tasmania,501-1000,libraries.tas.gov.au
45570,australia,1992.0,sanity,retail,linkedin.com/company/sanity,wetherill park,sanity,new south wales,1001-5000,sanity.com.au
46406,australia,1947.0,zipwater,machinery,linkedin.com/company/zipwater,,zip water,,501-1000,zipwater.com
47413,australia,2014.0,elanor-investors-group,investment management,linkedin.com/company/elanor-investors-group,sydney,elanor investors group,new south wales,1001-5000,elanorinvestors.com
48015,australia,1973.0,wrest-point,hospitality,linkedin.com/company/wrest-point,,wrest point,,501-1000,wrestpoint.com.au
49186,australia,,connex-melbourne,transportation/trucking/railroad,linkedin.com/company/connex-melbourne,,connex melbourne,,10001+,connexmelbourne.com.au
49902,australia,1985.0,pacific-brands,consumer goods,linkedin.com/company/pacific-brands,burwood,pacific brands,victoria,1001-5000,pacificbrands.com.au
50210,australia,1996.0,salon-express-and-barbershop-express,retail,linkedin.com/company/salon-express-and-barbershop-express,,express retail group,,501-1000,salonexpress.com.au
51079,australia,1854.0,ballarat-health-services,hospital & health care,linkedin.com/company/ballarat-health-services,ballarat,ballarat health services,victoria,1001-5000,bhs.org.au
53992,australia,1978.0,bcc-adsystems,marketing and advertising,linkedin.com/company/bcc-adsystems,,bcc adsystems,,501-1000,bcc.com.au
55221,australia,1912.0,pillar-administration,financial services,linkedin.com/company/pillar-administration,,pillar administration,,501-1000,pillar.com.au
56292,australia,,primary-industries-and-regions-sa,government administration,linkedin.com/company/primary-industries-and-regions-sa,adelaide,primary industries and regions sa,south australia,501-1000,pir.sa.gov.au
56626,australia,1946.0,clemenger-bbdo,marketing and advertising,linkedin.com/company/clemenger-bbdo,,clemenger bbdo,,1001-5000,clemengerbbdo.com.au
63203,australia,1993.0,corporate-traveller-australia,"leisure, travel & tourism",linkedin.com/company/corporate-traveller-australia,melbourne street station,corporate traveller australia,queensland,1001-5000,corporatetraveller.com.au
63992,australia,1864.0,mills-oakley-lawyers,law practice,linkedin.com/company/mills-oakley-lawyers,melbourne,mills oakley,victoria,501-1000,millsoakley.com.au
64595,australia,2018.0,zone-bowling,entertainment,linkedin.com/company/zone-bowling,sydney,zone bowling,new south wales,1001-5000,zonebowling.com
67413,australia,1990.0,mcmahon-services,construction,linkedin.com/company/mcmahon-services,,mcmahon services,,501-1000,mcmservices.com.au
69000,australia,1999.0,toyota-tsusho-south-pacific-holdings-pty-ltd,automotive,linkedin.com/company/toyota-tsusho-south-pacific-holdings-pty-ltd,melbourne street station,toyota tsusho south pacific holdings pty ltd,queensland,1001-5000,tsusho.com.au
71290,australia,1926.0,ranelagh-club,non-profit organization management,linkedin.com/company/ranelagh-club,mount eliza,ranelagh club,victoria,1001-5000,ranelagh.com.au
72698,australia,1932.0,opsm-pty-limited,retail,linkedin.com/company/opsm-pty-limited,macquarie park,opsm,new south wales,1001-5000,opsm.com
73275,australia,1999.0,back-in-motion-health-group,"health, wellness and fitness",linkedin.com/company/back-in-motion-health-group,,back in motion health group,,501-1000,backinmotion.com.au
77848,australia,1981.0,ertech,construction,linkedin.com/company/ertech,wangara,ertech,western australia,501-1000,ertech.com.au
80704,australia,1994.0,transfield-worley,oil & energy,linkedin.com/company/transfield-worley,,transfield worley,,501-1000,transfield-worley.com.au
82937,australia,1956.0,anglican-care,hospital & health care,linkedin.com/company/anglican-care,booragul,anglican care,new south wales,501-1000,anglicancare.com.au
83873,australia,2018.0,dexagroup,security and investigations,linkedin.com/company/dexagroup,baulkham hills,dexa group,new south wales,501-1000,dexagroup.com.au
84223,australia,1992.0,the-geo-group-australia,law enforcement,linkedin.com/company/the-geo-group-australia,,the geo group australia,,1001-5000,geogroup.com.au
91300,australia,,thomson-reuters-australia,information services,linkedin.com/company/thomson-reuters-australia,,thomson reuters australia,,501-1000,thomsonreuters.com.au
91901,australia,2009.0,avidsys,management consulting,linkedin.com/company/avidsys,perth,avidsys group,western australia,501-1000,avidsys.com.au
